,Unnamed: 0,duration:,protocol_type:,service:,flag:,src_bytes:,dst_bytes:,land:,wrong_fragment:,urgent:,hot:,num_failed_logins:,logged_in:,num_compromised:,root_shell:,su_attempted:,num_root:,num_file_creations:,num_shells:,num_access_files:,num_outbound_cmds:,is_host_login:,is_guest_login:,count:,srv_count:,serror_rate:,srv_serror_rate:,rerror_rate:,srv_rerror_rate:,same_srv_rate:,diff_srv_rate:,srv_diff_host_rate:,dst_host_count:,dst_host_srv_count:,dst_host_same_srv_rate:,dst_host_diff_srv_rate:,dst_host_same_src_port_rate:,dst_host_srv_diff_host_rate:,dst_host_serror_rate:,dst_host_srv_serror_rate:,dst_host_rerror_rate:,dst_host_srv_rerror_rate:,TypeOfTransaction,cluster_assignment,edges
206,206,0,tcp,http,SF,159,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71,206,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"206,54"
207,207,0,tcp,http,SF,230,646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,207,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"207,342"
208,208,0,tcp,http,SF,232,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,208,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"208,844"
209,209,0,tcp,http,SF,256,1273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74,209,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"209,285"
210,210,0,tcp,http,SF,230,643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75,210,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"210,282"
211,211,0,tcp,http,SF,235,9437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,211,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"211,950"
212,212,0,tcp,http,SF,230,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,212,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"212,171"
213,213,0,tcp,http,SF,230,591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78,213,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"213,924"
214,214,0,tcp,http,SF,230,795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,214,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"214,596"
215,215,0,tcp,http,SF,225,3565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80,215,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"215,846"
216,216,0,tcp,http,SF,235,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,216,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"216,109"
217,217,0,tcp,http,SF,235,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,217,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"217,202"
218,218,0,tcp,http,SF,237,2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,218,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"218,905"
219,219,0,tcp,http,SF,234,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"219,307"
220,220,0,tcp,http,SF,234,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,220,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"220,256"
221,221,0,tcp,http,SF,236,2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86,221,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"221,306"
222,222,0,tcp,http,SF,233,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87,222,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"222,110"
223,223,0,tcp,http,SF,229,4287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,223,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"223,22"
224,224,0,tcp,http,SF,238,1110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89,224,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"224,635"
225,225,0,tcp,http,SF,234,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,225,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"225,959"
226,226,0,tcp,http,SF,243,2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,226,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"226,724"
227,227,0,tcp,http,SF,255,962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,227,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"227,178"
228,228,0,tcp,http,SF,253,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,228,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"228,217"
229,229,0,tcp,http,SF,241,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,229,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"229,202"
230,230,0,tcp,http,SF,254,849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,230,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"230,100"
231,231,0,tcp,http,SF,241,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,231,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"231,139"
232,232,0,tcp,http,SF,225,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97,232,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"232,690"
233,233,0,tcp,http,SF,241,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,233,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"233,394"
234,234,0,tcp,http,SF,241,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,234,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"234,866"
235,235,0,tcp,http,SF,240,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,235,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,5,"235,100"
236,236,0,tcp,http,SF,260,1837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101,236,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,0,"236,561"
237,237,0,tcp,http,SF,246,1962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,237,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0,0,"237,573"
238,238,0,tcp,http,SF,246,2050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,238,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,0,0,"238,3"
239,239,0,tcp,http,SF,239,968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,239,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0,5,"239,571"
240,240,0,tcp,http,SF,245,2823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,240,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0,0,"240,237"
241,241,0,tcp,http,SF,245,1920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,241,1.0,0.0,0.2,0.03,0.0,0.0,0.0,0.0,0,0,"241,619"
242,242,0,tcp,http,SF,242,1744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,242,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0,0,0,"242,952"
243,243,0,tcp,http,SF,165,3600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,243,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0,0,"243,400"
244,244,0,tcp,http,SF,245,3630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,244,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0,0,0,"244,912"
245,245,0,tcp,http,SF,174,1841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,245,1.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,0,0,"245,546"
246,246,0,tcp,http,SF,286,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,246,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0,5,"246,45"
247,247,0,tcp,http,SF,214,1271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,247,1.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0,5,"247,839"
248,248,0,tcp,http,SF,243,1855,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,248,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0,0,"248,840"
249,249,0,tcp,http,SF,245,1919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,249,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0,0,"249,359"
250,250,0,tcp,http,SF,224,61552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,250,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0,2,"250,30"
251,251,0,tcp,http,SF,251,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,251,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0,5,"251,620"
252,252,0,tcp,http,SF,174,618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,252,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0,5,"252,735"
253,253,0,tcp,http,SF,239,968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,253,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0,5,"253,160"
254,254,0,tcp,http,SF,179,861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,254,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0,5,"254,290"
255,255,0,tcp,http,SF,244,968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0,5,"255,887"
256,256,0,tcp,http,SF,279,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0,5,"256,766"
257,257,0,tcp,http,SF,233,61552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0,2,"257,283"
258,258,0,tcp,http,SF,174,1588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0,5,"258,148"
259,259,0,tcp,http,SF,248,2129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0,0,"259,471"
260,260,0,tcp,http,SF,223,1271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0,5,"260,571"
261,261,0,tcp,http,SF,245,2047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0,0,"261,570"
262,262,0,tcp,http,SF,243,3174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0,0,"262,618"
263,263,0,tcp,http,SF,161,7714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0,0,"263,777"
264,264,0,tcp,http,SF,262,7714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,0,0,"264,818"
265,265,0,tcp,http,SF,221,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0,0,"265,80"
266,266,0,tcp,http,SF,217,63479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,0,2,"266,310"
267,267,0,tcp,http,SF,253,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0,0,"267,964"
268,268,0,tcp,http,SF,318,63479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0,0,2,"268,62"
269,269,0,tcp,http,SF,354,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0,0,"269,118"
270,270,0,tcp,http,SF,322,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,0,0,"270,657"
271,271,0,tcp,http,SF,167,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0,5,"271,553"
272,272,0,tcp,http,SF,207,621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0,5,"272,68"
273,273,0,tcp,http,SF,206,9150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,0,0,"273,891"
274,274,0,tcp,http,SF,207,8690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0,0,"274,674"
275,275,0,tcp,http,SF,208,4106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0,0,0,"275,877"
276,276,0,tcp,http,SF,206,16224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0,3,"276,411"
277,277,0,tcp,http,SF,163,4192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,0,0,"277,215"
278,278,0,tcp,http,SF,266,5060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0,0,"278,987"
279,279,0,tcp,http,SF,193,3991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0,0,"279,903"
280,280,0,tcp,http,SF,202,38467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0,3,"280,449"
281,281,0,tcp,http,SF,202,4422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,0,0,"281,188"
282,282,0,tcp,http,SF,200,1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0,5,"282,970"
283,283,0,tcp,http,SF,202,48657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,5,255,1.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0,2,"283,250"
284,284,0,tcp,http,SF,203,1626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,0,0,"284,559"
285,285,0,tcp,http,SF,212,460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,7,255,1.0,0.0,0.14,0.05,0.0,0.0,0.0,0.0,0,5,"285,584"
286,286,0,tcp,http,SF,212,1309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,8,255,1.0,0.0,0.12,0.05,0.0,0.0,0.0,0.0,0,5,"286,252"
287,287,0,tcp,http,SF,211,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,0,5,"287,2"
288,288,0,tcp,http,SF,211,1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0,5,"288,139"
289,289,0,tcp,http,SF,214,14959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0,3,"289,449"
290,290,0,tcp,http,SF,213,1387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0,5,"290,331"
291,291,0,tcp,http,SF,213,1226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0,5,"291,228"
292,292,0,tcp,http,SF,215,4422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0,0,"292,365"
293,293,0,tcp,http,SF,159,3991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,15,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0,0,"293,93"
294,294,0,tcp,http,SF,202,38467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,16,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0,3,"294,140"
295,295,0,tcp,http,SF,200,1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,22,0.0,0.0,0.0,0.0,1.0,0.0,0.14,17,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0,5,"295,938"
296,296,0,tcp,http,SF,202,48657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,18,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0,2,"296,321"
297,297,0,tcp,http,SF,202,4422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,19,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0,0,"297,192"
298,298,0,tcp,http,SF,212,460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,20,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0,5,"298,372"
299,299,0,tcp,http,SF,212,1309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,21,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0,5,"299,686"
300,300,0,tcp,http,SF,211,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,22,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0,5,"300,853"
301,301,0,tcp,http,SF,211,1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,23,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,5,"301,377"
302,302,0,tcp,http,SF,214,14959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,24,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,3,"302,435"
303,303,0,tcp,http,SF,213,1387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,25,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,5,"303,164"
304,304,0,tcp,http,SF,213,1226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,26,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,5,"304,816"
305,305,0,tcp,http,SF,215,4422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,27,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,0,"305,3"
306,306,0,tcp,http,SF,203,1626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,28,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0,0,"306,675"
307,307,0,tcp,http,SF,211,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0,5,"307,342"
308,308,0,tcp,http,SF,217,18434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0,3,"308,486"
309,309,0,tcp,http,SF,215,3670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0,0,"309,585"
310,310,0,tcp,http,SF,219,45884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0,2,"310,417"
